time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1451624906,0.296583333,0.001183333,0.296583333,1.67E-05,0.020583333,0.0648,0.041616667,0.005133333,0.007066667,0.013133333,0.000733333,1.67E-05,0,0.030516667,0.001016667,0.00425,0.001583333,0.001183333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624907,0.295216667,0.000816667,0.295216667,0,0.02055,0.064066667,0.04155,0.005166667,0.007116667,0.013083333,0.000733333,1.67E-05,1.67E-05,0.030466667,0.001,0.004233333,0.001583333,0.000816667,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624908,0.2945,0.000783333,0.2945,0,0.020516667,0.063533333,0.041483333,0.005133333,0.007133333,0.013083333,0.00075,1.67E-05,1.67E-05,0.030516667,0.001016667,0.00425,0.001616667,0.000783333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624909,0.292183333,0.00075,0.292183333,1.67E-05,0.020566667,0.061533333,0.04165,0.00515,0.007066667,0.0131,0.00075,1.67E-05,0,0.030316667,0.001,0.00425,0.001516667,0.00075,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624910,0.2945,0.00065,0.2945,0,0.020533333,0.063216667,0.041516667,0.005533333,0.007083333,0.0131,0.000733333,0,0,0.030416667,0.001016667,0.004233333,0.00155,0.00065,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624911,0.29265,0.0005,0.29265,1.67E-05,0.02055,0.0623,0.041616667,0.00515,0.0071,0.013083333,0.00075,1.67E-05,1.67E-05,0.030316667,0.001,0.00425,0.001533333,0.0005,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624912,0.292066667,0.000166667,0.292066667,0,0.020616667,0.062083333,0.04165,0.00515,0.007083333,0.013133333,0.00075,0,1.67E-05,0.03035,0.001016667,0.00425,0.0015,0.000166667,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624913,0.293433333,5E-05,0.293433333,0,0.02065,0.063233333,0.041533333,0.00515,0.007116667,0.013133333,0.00075,0,1.67E-05,0.0305,0.001,0.00425,0.00155,5E-05,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624914,0.292816667,0.000433333,0.292816667,1.67E-05,0.0206,0.06275,0.041483333,0.00515,0.007066667,0.013133333,0.000716667,0,1.67E-05,0.030483333,0.001,0.00425,0.001616667,0.000433333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624915,0.29725,0.000783333,0.29725,0,0.020666667,0.065216667,0.041516667,0.005533333,0.007166667,0.01315,0.000733333,1.67E-05,0,0.030616667,0.001016667,0.00425,0.001566667,0.000783333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624916,0.297016667,0.00115,0.297016667,1.67E-05,0.020666667,0.064966667,0.041483333,0.00515,0.007083333,0.013166667,0.000733333,0,1.67E-05,0.03065,0.001,0.00425,0.0016,0.00115,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624917,0.294633333,0.001633333,0.294633333,0,0.02065,0.062566667,0.04165,0.00515,0.007133333,0.01315,0.00075,1.67E-05,1.67E-05,0.030533333,0.001016667,0.004266667,0.001533333,0.001633333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624918,0.295033333,0.002183333,0.295033333,0,0.02055,0.062866667,0.041683333,0.005133333,0.007083333,0.0131,0.00075,0,0,0.030516667,0.001,0.004233333,0.00155,0.002183333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624919,0.296,0.001783333,0.296,1.67E-05,0.020583333,0.063983333,0.041583333,0.00515,0.007116667,0.013116667,0.000716667,0,1.67E-05,0.0305,0.001033333,0.00425,0.001633333,0.001783333,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624920,0.295066667,0.0006,0.295066667,0,0.0205,0.0642,0.041516667,0.005516667,0.007083333,0.013066667,0.000733333,0,1.67E-05,0.030283333,0.001,0.004233333,0.001566667,0.0006,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624921,0.44945,0.0004,0.44945,1.67E-05,0.0205,0.064583333,0.041416667,0.1301,0.007066667,0.013066667,0.000416667,8.33E-05,1.67E-05,0.030116667,0.001,0.004216667,0.001566667,0.0004,34.83,clear-day,0.68,10,Clear,29.61,1015.59,5.99,0.75,258,0,25.27,0
1451624922,0.458116667,0.001833333,0.458116667,0,0.02045,0.06405,0.041416667,0.139383333,0.006983333,0.01305,0.000383333,8.33E-05,0,0.029916667,0.001,0.004233333,0.001583333,0.001833333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624923,0.453416667,0.0032,0.453416667,1.67E-05,0.020483333,0.064033333,0.041433333,0.13685,0.007116667,0.01305,0.000416667,8.33E-05,1.67E-05,0.029666667,0.001016667,0.004233333,0.001466667,0.0032,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624924,0.451916667,0.003883333,0.451916667,0,0.020416667,0.06425,0.041433333,0.13595,0.006983333,0.013,0.000383333,8.33E-05,0,0.029466667,0.001,0.0042,0.001683333,0.003883333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624925,0.464116667,0.005183333,0.464116667,0,0.020433333,0.0763,0.04145,0.135483333,0.0071,0.013033333,0.00045,0.000116667,1.67E-05,0.029366667,0.001,0.004233333,0.001483333,0.005183333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624926,0.446583333,0.009833333,0.446583333,1.67E-05,0.020416667,0.066166667,0.041433333,0.135283333,0.007066667,0.013016667,0.0004,8.33E-05,1.67E-05,0.0293,0.001,0.004216667,0.001583333,0.009833333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624927,0.434316667,0.017116667,0.434316667,0,0.0204,0.064883333,0.041416667,0.13265,0.006966667,0.013,0.000416667,5E-05,1.67E-05,0.02925,0.001016667,0.004216667,0.0015,0.017116667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624928,0.429916667,0.0156,0.429916667,1.67E-05,0.0202,0.06425,0.041366667,0.129133333,0.007,0.0129,0.000416667,8.33E-05,0,0.029133333,0.001,0.004183333,0.001533333,0.0156,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624929,0.424283333,0.0197,0.424283333,0,0.020366667,0.063816667,0.041416667,0.127516667,0.006983333,0.013,0.000416667,6.67E-05,0,0.029233333,0.001,0.004216667,0.0015,0.0197,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624930,0.4228,0.020533333,0.4228,0,0.020416667,0.064516667,0.041416667,0.12625,0.006983333,0.013,0.000433333,0.0001,0,0.029283333,0.001,0.004216667,0.001533333,0.020533333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624931,0.429216667,0.012783333,0.429216667,1.67E-05,0.020416667,0.064716667,0.041433333,0.12545,0.007083333,0.013016667,0.000416667,6.67E-05,1.67E-05,0.029216667,0.001,0.004216667,0.001516667,0.012783333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624932,0.433966667,0.008016667,0.433966667,1.67E-05,0.020433333,0.064366667,0.041383333,0.125466667,0.007033333,0.013016667,0.000433333,8.33E-05,1.67E-05,0.029266667,0.001,0.004216667,0.0015,0.008016667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624933,0.434583333,0.007033333,0.434583333,0,0.02045,0.06465,0.041416667,0.1245,0.007033333,0.013016667,0.000433333,6.67E-05,0,0.0293,0.001033333,0.004216667,0.001533333,0.007033333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624934,0.429416667,0.010016667,0.429416667,1.67E-05,0.020433333,0.063733333,0.041383333,0.123933333,0.007033333,0.01305,0.00045,8.33E-05,1.67E-05,0.029266667,0.001,0.004216667,0.00155,0.010016667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624935,0.4262,0.014833333,0.4262,0,0.0205,0.065533333,0.041433333,0.1234,0.00705,0.013066667,0.000433333,8.33E-05,1.67E-05,0.029316667,0.001,0.00425,0.001466667,0.014833333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624936,0.4233,0.018233333,0.4233,1.67E-05,0.020566667,0.06565,0.041466667,0.123066667,0.007033333,0.0131,0.00045,6.67E-05,1.67E-05,0.029416667,0.001,0.004233333,0.001483333,0.018233333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624937,0.407433333,0.034,0.407433333,0,0.0206,0.0653,0.041483333,0.123333333,0.007066667,0.0131,0.00045,6.67E-05,1.67E-05,0.029366667,0.001,0.00425,0.00155,0.034,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624938,0.399016667,0.04045,0.399016667,0,0.0206,0.06435,0.041466667,0.12255,0.0071,0.0131,0.00045,6.67E-05,1.67E-05,0.029333333,0.001,0.004233333,0.001533333,0.04045,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624939,0.3903,0.05,0.3903,1.67E-05,0.0206,0.06525,0.041483333,0.12215,0.007,0.0131,0.000433333,8.33E-05,0,0.029433333,0.001,0.00425,0.00155,0.05,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624940,0.3655,0.07335,0.3655,0,0.020566667,0.0646,0.041466667,0.121783333,0.007066667,0.013066667,0.00045,5E-05,1.67E-05,0.029266667,0.001,0.004233333,0.001533333,0.07335,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624941,0.378333333,0.061316667,0.378333333,0,0.020433333,0.0661,0.04145,0.1214,0.007016667,0.013,0.000433333,8.33E-05,1.67E-05,0.0293,0.001,0.004216667,0.001583333,0.061316667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624942,0.51015,0.07755,0.51015,1.67E-05,0.020816667,0.188916667,0.041466667,0.121766667,0.007116667,0.01315,0.000433333,0.00015,3.33E-05,0.029333333,0.001,0.004233333,0.001433333,0.07755,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624943,1.086516667,0.07535,1.086516667,8.33E-05,0.02125,0.443116667,0.04135,0.121083333,0.0073,0.013283333,0.000566667,0.178383333,1.67E-05,0.02905,0.001016667,0.004216667,0.11435,0.07535,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624944,1.952083333,0.0655,1.952083333,0.000116667,0.02155,0.65585,0.04145,0.0392,0.007366667,0.013333333,0.001283333,0.692583333,5E-05,0.0285,0.00105,0.004216667,0.3079,0.0655,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624945,1.550666667,0.0667,1.550666667,0.0001,0.0216,0.62805,0.041333333,0.00515,0.00735,0.013383333,0.000966667,0.340383333,3.33E-05,0.028716667,0.001033333,0.004233333,0.314016667,0.0667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624946,1.203383333,0.066816667,1.203383333,8.33E-05,0.0216,0.58375,0.041216667,0.005266667,0.007366667,0.013416667,0.000583333,0.033883333,1.67E-05,0.028833333,0.001033333,0.004233333,0.3187,0.066816667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624947,2.310316667,0.070483333,2.310316667,3.33E-05,0.0206,0.238766667,0.041433333,0.00545,0.007,0.012983333,0.000766667,0.07185,1.67E-05,0.0289,1.57025,0.00425,0.324816667,0.070483333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624948,1.449883333,0.077216667,1.449883333,1.67E-05,0.02045,0.063533333,0.041733333,0.005,0.006983333,0.013,0.00075,0.069083333,1.67E-05,0.0289,0.910016667,0.004266667,0.329816667,0.077216667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624949,0.582016667,0.058016667,0.582016667,0,0.020666667,0.064766667,0.041716667,0.005033333,0.007116667,0.013083333,0.000716667,0.05875,0,0.028866667,0.001016667,0.0043,0.333733333,0.058016667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624950,0.586566667,0.043183333,0.586566667,0,0.020633333,0.06475,0.0417,0.005016667,0.00705,0.013083333,0.000683333,0.04695,1.67E-05,0.028816667,0.001016667,0.0043,0.3364,0.043183333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624951,0.6113,0.076533333,0.6113,0,0.0206,0.065433333,0.041683333,0.04445,0.007016667,0.013066667,0.0006,0.054916667,1.67E-05,0.028833333,0.001016667,0.004283333,0.337516667,0.076533333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624952,0.582516667,0.064783333,0.582516667,1.67E-05,0.0206,0.064016667,0.041716667,0.0054,0.007,0.0131,0.0007,0.06325,0,0.028883333,0.001016667,0.004283333,0.338316667,0.064783333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624953,1.044916667,0.062933333,1.044916667,0,0.020433333,0.064916667,0.041866667,0.004783333,0.00705,0.012983333,0.001283333,0.534516667,1.67E-05,0.028566667,0.001033333,0.004283333,0.34125,0.062933333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624954,1.10575,0.088566667,1.10575,0,0.02035,0.0632,0.041883333,0.004733333,0.007016667,0.012916667,0.001366667,0.62495,1.67E-05,0.028666667,0.001033333,0.004266667,0.3416,0.088566667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624955,0.851883333,0.116866667,0.851883333,0,0.0204,0.06545,0.041816667,0.004833333,0.007033333,0.012966667,0.001083333,0.399883333,0,0.028733333,0.001016667,0.004266667,0.329783333,0.116866667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624956,0.732216667,0.1281,0.732216667,1.67E-05,0.0205,0.065716667,0.041783333,0.0049,0.007016667,0.013033333,0.00095,0.27725,0,0.028766667,0.001016667,0.004283333,0.341433333,0.1281,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624957,0.776166667,0.117516667,0.776166667,0,0.020466667,0.0651,0.041766667,0.01925,0.00695,0.013016667,0.000916667,0.29335,3.33E-05,0.02885,0.001,0.004266667,0.344,0.117516667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624958,1.0203,0.126083333,1.0203,0,0.020416667,0.06345,0.041933333,0.004766667,0.007016667,0.01295,0.001316667,0.571766667,0,0.0287,0.001033333,0.004283333,0.34495,0.126083333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624959,1.336033333,0.138633333,1.336033333,0,0.020333333,0.064633333,0.042116667,0.004683333,0.007,0.012966667,0.000883333,0.390016667,1.67E-05,0.027533333,0.001233333,0.585133333,0.345366667,0.138633333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624960,0.577883333,0.141983333,0.577883333,0,0.0204,0.064716667,0.04175,0.01605,0.006966667,0.013,0.00075,0.1203,0,0.028666667,0.001016667,0.004266667,0.342416667,0.141983333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624961,0.48675,0.132716667,0.48675,0,0.049266667,0.066283333,0.041733333,0.005033333,0.006916667,0.013,0.000616667,0.0001,0,0.02875,0.001016667,0.004283333,0.3419,0.132716667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624962,0.5614,0.109866667,0.5614,1.67E-05,0.1044,0.064333333,0.04175,0.005383333,0.006816667,0.0129,0.000616667,0.000116667,0,0.028583333,0.001,0.00425,0.341316667,0.109866667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624963,0.86695,0.102916667,0.86695,0.000216667,0.41195,0.06565,0.04195,0.004733333,0.006716667,0.012466667,0.000666667,0.000366667,3.33E-05,0.028566667,0.001016667,0.004266667,0.342083333,0.102916667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624964,0.923616667,0.1273,0.923616667,0.000266667,0.502733333,0.064483333,0.042,0.00465,0.006716667,0.012316667,0.000666667,0.00045,1.67E-05,0.028533333,0.001,0.00425,0.336633333,0.1273,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624965,0.934216667,0.118366667,0.934216667,0.00025,0.498266667,0.066266667,0.041983333,0.004683333,0.0067,0.012333333,0.000666667,0.00045,1.67E-05,0.0286,0.001,0.004233333,0.341416667,0.118366667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624966,0.856416667,0.145983333,0.856416667,0.00025,0.450116667,0.06525,0.0419,0.0047,0.0067,0.0124,0.000666667,0.0004,0,0.028616667,0.001033333,0.00425,0.34025,0.145983333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624967,0.657966667,0.216383333,0.657966667,0.00015,0.318116667,0.065033333,0.04185,0.0052,0.006833333,0.012533333,0.000633333,0.0003,3.33E-05,0.02855,0.001,0.00425,0.339816667,0.216383333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624968,0.351383333,0.234883333,0.351383333,0,0.020383333,0.065266667,0.041683333,0.005016667,0.007066667,0.012983333,0.000616667,8.33E-05,0,0.0286,0.001,0.00425,0.338466667,0.234883333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624969,0.328516667,0.258433333,0.328516667,1.67E-05,0.020416667,0.065066667,0.041666667,0.005016667,0.00695,0.012966667,0.000616667,6.67E-05,1.67E-05,0.02875,0.001,0.004266667,0.338983333,0.258433333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624970,0.375716667,0.207616667,0.375716667,0,0.020366667,0.0651,0.04165,0.005016667,0.00705,0.01295,0.000616667,8.33E-05,1.67E-05,0.028583333,0.00105,0.00425,0.3368,0.207616667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624971,0.4663,0.1177,0.4663,0,0.020366667,0.065783333,0.041616667,0.005016667,0.006983333,0.012966667,0.000633333,5E-05,0,0.028683333,0.001,0.00425,0.338266667,0.1177,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624972,0.4174,0.166366667,0.4174,0,0.0204,0.064583333,0.04165,0.005416667,0.007,0.01295,0.000616667,0.0001,0,0.028666667,0.001,0.004266667,0.33805,0.166366667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624973,0.40805,0.176566667,0.40805,0,0.020366667,0.06535,0.041633333,0.005033333,0.007133333,0.01295,0.000633333,6.67E-05,0,0.02865,0.001,0.00425,0.33765,0.176566667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624974,0.3983,0.185733333,0.3983,0,0.020383333,0.064583333,0.04165,0.005016667,0.007,0.012966667,0.000616667,6.67E-05,3.33E-05,0.028583333,0.001,0.004266667,0.338216667,0.185733333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624975,0.3591,0.227183333,0.3591,0,0.0204,0.066716667,0.04165,0.005016667,0.007033333,0.013,0.0006,6.67E-05,1.67E-05,0.02865,0.001,0.004266667,0.338066667,0.227183333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624976,0.5555,0.05655,0.5555,0,0.048616667,0.06585,0.04165,0.005,0.007066667,0.012933333,0.00065,8.33E-05,0,0.02875,0.001016667,0.004266667,0.3379,0.05655,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624977,0.6133,0.053016667,0.6133,3.33E-05,0.103233333,0.065133333,0.041666667,0.00535,0.006966667,0.01285,0.000616667,0.000116667,1.67E-05,0.02865,0.001,0.00425,0.337666667,0.053016667,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624978,0.932,0.046333333,0.932,0.000216667,0.42715,0.064416667,0.04185,0.004716667,0.006783333,0.012316667,0.000666667,0.0004,0,0.028483333,0.00105,0.004233333,0.337833333,0.046333333,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624979,0.9963,0.0486,0.9963,0.000233333,0.49935,0.062933333,0.041783333,0.00465,0.006833333,0.012266667,0.00065,0.00045,1.67E-05,0.028366667,0.001016667,0.004233333,0.3362,0.0486,35.7,clear-day,0.65,10,Clear,30.97,1015.7,5.55,0.75,255,0,25.26,0
1451624980,1.029433333,0.0455,1.029433333,0.00025,0.497733333,0.063966667,0.0419,0.02865,0.006783333,0.012283333,0.0006,0.000433333,1.67E-05,0.028433333,0.001,0.00425,0.336633333,0.0455,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624981,0.991116667,0.052016667,0.991116667,0.000283333,0.496483333,0.063183333,0.042,0.004666667,0.00675,0.012283333,0.000716667,0.00045,3.33E-05,0.028383333,0.001,0.00425,0.336833333,0.052016667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624982,0.93975,0.060316667,0.93975,0.00025,0.468283333,0.064716667,0.0419,0.004683333,0.006783333,0.012316667,0.000666667,0.000416667,1.67E-05,0.02845,0.001,0.004233333,0.316666667,0.060316667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624983,0.923183333,0.071483333,0.923183333,0.00025,0.448166667,0.061483333,0.04195,0.0047,0.00675,0.012316667,0.000716667,0.000383333,1.67E-05,0.028266667,0.001016667,0.004233333,0.33825,0.071483333,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624984,0.5966,0.06795,0.5966,3.33E-05,0.10425,0.064416667,0.041716667,0.00495,0.006966667,0.012816667,0.000616667,0.000133333,1.67E-05,0.02845,0.001016667,0.00425,0.337366667,0.06795,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624985,0.519983333,0.054666667,0.519983333,0,0.020316667,0.06575,0.04165,0.005016667,0.007016667,0.012933333,0.00065,8.33E-05,3.33E-05,0.028466667,0.001,0.004233333,0.32595,0.054666667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624986,0.494933333,0.087816667,0.494933333,0,0.020283333,0.065333333,0.041633333,0.005016667,0.006966667,0.0129,0.000616667,8.33E-05,0,0.028533333,0.001016667,0.00425,0.337483333,0.087816667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624987,0.459966667,0.11655,0.459966667,0,0.02025,0.061683333,0.04175,0.005016667,0.006933333,0.012916667,0.00065,8.33E-05,1.67E-05,0.028383333,0.001,0.00425,0.334933333,0.11655,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624988,0.384566667,0.192416667,0.384566667,1.67E-05,0.02025,0.064083333,0.041716667,0.005016667,0.007033333,0.012933333,0.000633333,6.67E-05,1.67E-05,0.028416667,0.001016667,0.004233333,0.330566667,0.192416667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624989,0.415566667,0.160266667,0.415566667,0,0.020166667,0.065316667,0.041666667,0.005016667,0.006933333,0.01285,0.0006,8.33E-05,0,0.02835,0.001,0.004233333,0.329733333,0.160266667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624990,0.326766667,0.264666667,0.326766667,1.67E-05,0.028316667,0.06545,0.0417,0.005033333,0.007,0.012933333,0.000633333,8.33E-05,1.67E-05,0.0285,0.001,0.00425,0.336883333,0.264666667,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
1451624991,0.5839,0.0874,0.5839,1.67E-05,0.10895,0.06595,0.041766667,0.004966667,0.006933333,0.0129,0.000633333,0.000116667,1.67E-05,0.028616667,0.001016667,0.004266667,0.337133333,0.0874,36.92,clear-day,0.62,10,Clear,32.74,1015.68,5.14,0.75,238,0,25.08,0
